X1,Rrup,StationCode,EQID,EQdepth,M,EarthquakeLatitude,EarthquakeLongitude,StationLatitude,StationLongitude,Rjb,Vs30,PGA,Lowpass,Highpass,M2,lnRh,MlnRh,lnVs30,lnPGA,useable_period,Mlow,Mmid,Mup,Frv,Fn,ergod_res
7723,134.41,THC,ci38457687,5.04,5.5,35.90117,-117.7495,34.90853,-118.66443,134.48,719.8,9.9250599e-4,25,0.12447,30.25,4.90189018277427,26.960396005258488,6.5789733956449306,-6.915277510156657,6.427251546557404,FALSE,TRUE,FALSE,0,0,-1.1351621786693276
7725,131.59,TIN,ci38457687,5.04,5.5,35.90117,-117.7495,37.05422,-118.23009,131.65,351.9,0.0012171458,37.5,0.10835999999999997,30.25,4.880729454441778,26.844011999429778,5.863347044327539,-6.711246669358773,7.382798080472501,FALSE,TRUE,FALSE,0,0,-1.3480363502832953
7726,128.86,TJR,ci38457687,5.04,5.5,35.90117,-117.7495,35.02722,-118.74373,128.91,351.9,0.0039998735,35.35534000000001,0.12023,30.25,4.859809387706938,26.72895163238816,5.863347044327539,-5.521492543362327,6.653913332778839,FALSE,TRUE,FALSE,0,0,-0.20061331541341065
7729,118.11,TPO,ci38457687,5.04,5.5,35.90117,-117.7495,34.87883,-118.22863999999998,118.12,506.9,0.0012995785000000002,37.5,0.12447,30.25,4.772905056704913,26.250977811877025,6.228313745478304,-6.645715297858037,6.427251546557404,FALSE,TRUE,FALSE,0,0,-1.3056910269549649
7730,169.09,TUQ,ci38457687,5.04,5.5,35.90117,-117.7495,35.43584,-115.92389,169.25,710.1,0.0010938677000000001,25,0.15324000000000002,30.25,5.13106028085665,28.220831544711572,6.565405805188048,-6.818035514653573,5.22056904202558,FALSE,TRUE,FALSE,0,0,-0.5454033161560989
7733,157.41,VCS,ci38457687,5.04,5.5,35.90117,-117.7495,34.48372,-118.11781,157.54,447.3,0.0014942395,26.79434,0.14298,30.25,5.059579792720757,27.827688859964162,6.103229510438802,-6.50613789722119,5.595188138201147,FALSE,TRUE,FALSE,0,0,-0.6371400091792241
7734,116.92,VES,ci38457687,5.04,5.5,35.90117,-117.7495,35.84089,-119.08469,116.93,513.7,0.003348153,36.60214000000001,0.14298,30.25,4.762804933942713,26.195427136684923,6.241639437473222,-5.699346428474341,5.595188138201147,FALSE,TRUE,FALSE,0,0,-0.37184080213904114
7736,150.22,VOG,ci38457687,5.04,5.5,35.90117,-117.7495,36.32098,-119.38226,150.34,228.2,0.0017214365000000002,30.77861,0.12886,30.25,5.01289790916061,27.570938500383352,5.430222437427975,-6.364596162302265,6.208288064566196,FALSE,TRUE,FALSE,0,0,-0.9497055286065024
7737,150.15,VTV,ci38457687,5.04,5.5,35.90117,-117.7495,34.56065,-117.3296,150.28,447.3,0.004920589699999999,25,0.14298,30.25,5.01243256005753,27.56837908031641,6.103229510438802,-5.314326897936707,5.595188138201147,FALSE,TRUE,FALSE,0,0,0.45094666521824944
7738,71.83,WAS2,ci38457687,5.04,5.5,35.90117,-117.7495,35.7377,-118.55743,71.56,710.1,0.0097531193,37.5,0.14802,30.25,4.277778778619777,23.527783282408773,6.565405805188048,-4.630168116933368,5.4046750439129845,FALSE,TRUE,FALSE,0,0,0.02122200497934923
7739,32.51,WBM,ci38457687,5.04,5.5,35.90117,-117.7495,35.60839,-117.89049,31.57,447.3,0.010216233000000002,37.5,0.09766,30.25,3.4982950420911516,19.240622731501333,6.103229510438802,-4.58377735315098,8.191685439279132,FALSE,TRUE,FALSE,0,0,-1.290186495329686
7740,50.81,WBS,ci38457687,5.04,5.5,35.90117,-117.7495,35.53664000000001,-118.14035,50.27,710.1,0.038318158,37.5,0.10835999999999997,30.25,3.9350172890123676,21.642595089568022,6.565405805188048,-3.261831395928352,7.382798080472501,FALSE,TRUE,FALSE,0,0,0.8724503390007787
7741,12.77,WCS2,ci38457687,5.04,5.5,35.90117,-117.7495,36.02520999999999,-117.76526,10.87,710.1,0.11562312,37.5,0.09433,30.25,2.6468355446498624,14.557595495574244,6.565405805188048,-2.1574193427411936,8.48086504823492,FALSE,TRUE,FALSE,0,0,0.2780537180718867
7744,55.93,WHF,ci38457687,5.04,5.5,35.90117,-117.7495,35.69513,-118.35183,55.47,351.9,0.030570102999999998,37.5,0.08801,30.25,4.029822222551082,22.16402222403095,5.863347044327539,-3.487732773768747,9.08987615043745,FALSE,TRUE,FALSE,0,0,0.4179881333730311
7745,143.36,WLS2,ci38457687,5.04,5.5,35.90117,-117.7495,34.578990000000005,-117.71939,143.46,293.5,0.0051053453,17.0755,0.15864,30.25,4.966234006406457,27.314287035235512,5.681877639268151,-5.277467190083911,5.042864346949067,FALSE,TRUE,FALSE,0,0,0.16860618948126138
7748,23.79,WMF,ci38457687,5.04,5.5,35.90117,-117.7495,36.11758,-117.85486000000002,22.56,351.9,0.015861584999999997,37.5,0.09433,30.25,3.2000989044895576,17.600543974692567,5.863347044327539,-4.143855130820501,8.48086504823492,FALSE,TRUE,FALSE,0,0,-1.362309143342824
7749,14.22,WNM,ci38457687,5.04,5.5,35.90117,-117.7495,35.8422,-117.90616,12.48,351.9,0.12866819,37.5,0.10467,30.25,2.7365729603915248,15.051151282153386,5.863347044327539,-2.0505183588772624,7.64306869207987,FALSE,TRUE,FALSE,0,0,0.13658517381093205
7750,47.14,WOR,ci38457687,5.04,5.5,35.90117,-117.7495,35.69563,-118.24246,46.53,710.1,0.022396146000000002,37.5,0.12886,30.25,3.8611571404809637,21.2363642726453,6.565405805188048,-3.798866388495485,6.208288064566196,FALSE,TRUE,FALSE,0,0,0.23016200953748633
7752,15.86,WRV2,ci38457687,5.04,5.5,35.90117,-117.7495,36.00774000000001,-117.8904,14.22,351.9,0.030931815,37.5,0.10835999999999997,30.25,2.830680294941338,15.56874162217736,5.863347044327539,-3.4759700131144773,7.382798080472501,FALSE,TRUE,FALSE,0,0,-1.166804917964844
7806,151.27,5030,ci38457687,5.04,5.5,35.90117,-117.7495,34.52149,-117.99099,151.39,351.9,0.0015243905999999998,14.35873,0.14298,30.25,5.019852324900054,27.609187786950294,5.863347044327539,-6.486160555344116,5.595188138201147,FALSE,TRUE,FALSE,0,0,-0.8299817177599662
7807,188.44,5036,ci38457687,5.04,5.5,35.90117,-117.7495,34.1926,-117.42744,188.64,712.1,9.001591e-4,9.8073,0.17003,30.25,5.239286301748299,28.816074659615644,6.568218350988079,-7.012939032485535,4.705052049638299,FALSE,TRUE,FALSE,0,0,-0.4805404410757479
7813,196.37,5337,ci38457687,5.04,5.5,35.90117,-117.7495,34.14003,-117.2939,196.58,293.5,0.0033728490000000002,12.94081,0.12447,30.25,5.2804672077362795,29.042569642549537,5.681877639268151,-5.691997491174201,6.427251546557404,FALSE,TRUE,FALSE,0,0,0.480173670122503
7814,187.9,5371,ci38457687,5.04,5.5,35.90117,-117.7495,34.20588,-117.3671,188.1,351.9,0.0027563743000000003,19.6146,0.13810999999999998,30.25,5.236419469114392,28.80030708012916,5.863347044327539,-5.893839122280311,5.792484251683442,FALSE,TRUE,FALSE,0,0,0.26347948463161774
7818,183.19,5409,ci38457687,5.04,5.5,35.90117,-117.7495,34.23396,-117.48244,183.38,351.9,0.0038249542,15.93201,0.17003,30.25,5.2110599536627715,28.660829745145243,5.863347044327539,-5.5662087856315345,4.705052049638299,FALSE,TRUE,FALSE,0,0,0.5292614623156382
7819,197.3,5422,ci38457687,5.04,5.5,35.90117,-117.7495,34.18504,-118.44698,197.51,293.5,6.916509900000001e-4,6.0371,0.14802,30.25,5.28518759988818,29.06853179938499,5.681877639268151,-7.276429079284682,5.4046750439129845,FALSE,TRUE,FALSE,0,0,-1.0923443771982253
7820,191.25,5425,ci38457687,5.04,5.5,35.90117,-117.7495,34.27718,-118.55965,191.45,513.7,7.2100197e-4,9.47323,0.15324000000000002,30.25,5.254073349100895,28.89740342005492,6.241639437473222,-7.234868688366831,5.22056904202558,FALSE,TRUE,FALSE,0,0,-0.8364428617215269
7823,142.99,5480,ci38457687,5.04,5.5,35.90117,-117.7495,34.70312,-118.42573,143.09,502,0.0010146469,29.52482,0.12418,30.25,4.963654285382159,27.30009856960187,6.218600119691729,-6.893214608786687,6.442261233693026,FALSE,TRUE,FALSE,0,0,-1.1723752640501468
7824,154.54,5481,ci38457687,5.04,5.5,35.90117,-117.7495,34.5993,-118.45375,154.67,517.3,0.0015620966,28.71746,0.13810999999999998,30.25,5.041206081450859,27.726633447979726,6.248622977009469,-6.4617263856868785,5.792484251683442,FALSE,TRUE,FALSE,0,0,-0.5575433416884481
7844,111.29,HEL,ci38457687,5.04,5.5,35.90117,-117.7495,36.7246,-116.9759,111.27,447.3,0.0023579304,37.5,0.1334,30.25,4.713590615493772,25.924748385215747,6.103229510438802,-6.049970993842019,5.997001499250375,FALSE,TRUE,FALSE,0,0,-0.8883709281517662
7846,141.25,PAST,ci38457687,5.04,5.5,35.90117,-117.7495,34.905840000000005,-118.7819,141.35,786.9,0.0040560528,21.96584,0.1732,30.25,4.951432742045833,27.232880081252084,6.668101175540937,-5.507544995026506,4.618937644341801,FALSE,TRUE,FALSE,0,0,0.4221700737653107
8144,186.4,13122,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.8688,-117.7094,186.57,351.9,9.0694686e-4,9.15054,0.20933,22.090000000000003,5.22841269479875,24.573539665554126,5.863347044327539,-7.00542669831966,3.821716906320165,TRUE,FALSE,FALSE,0,0,0.7250675950296541
8147,180.86,13577,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.928000000000004,-117.8032,181.02,298.1,0.0014982245000000002,11.66291,0.24894,22.090000000000003,5.198273233438982,24.431884197163217,5.697429000684026,-6.503474538627318,3.213625773278702,TRUE,FALSE,FALSE,0,0,1.0625913709390051
8148,189.83,13883,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.853,-117.857,190.01,228.2,9.1052056e-4,7.432539999999999,0.17003,22.090000000000003,5.2466281938755746,24.6591525112152,5.430222437427975,-7.001494078052108,4.705052049638299,TRUE,FALSE,FALSE,0,0,0.5504894360586716
8150,173.81,13921,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.9753,-117.4865,173.97,447.3,5.2718484e-4,9.47323,0.27621,22.090000000000003,5.15855822469316,24.245223656057853,6.103229510438802,-7.54795933087987,2.8963469823684873,TRUE,FALSE,FALSE,0,0,0.12935203294950792
8152,194.04,14834,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.9219,-118.3268,194.21,293.5,0.0010501983000000001,8.53775,0.17003,22.090000000000003,5.268542163301853,24.76214816751871,5.681877639268151,-6.858776275501113,4.705052049638299,TRUE,FALSE,FALSE,0,0,0.8825383336278172
8153,197.57,14935,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.8675,-118.2618,197.75,447.3,5.602604200000001e-4,8.53775,0.2022,22.090000000000003,5.2865538769767495,24.846803221790722,6.103229510438802,-7.48710884661639,3.9564787339268057,TRUE,FALSE,FALSE,0,0,0.52234770387998
8154,165.48,23077,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.056999999999995,-117.698,165.63,293.5,0.0014419445,11.26563,0.20933,22.090000000000003,5.1095072369066035,24.014684013461036,5.681877639268151,-6.541762729070888,3.821716906320165,TRUE,FALSE,FALSE,0,0,0.7940988242297751
8155,157.39,23163,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.123000000000005,-117.54,157.53,351.9,6.824354499999999e-4,12.5,0.24894,22.090000000000003,5.059452912286453,23.77942868774633,5.863347044327539,-7.28984261413259,3.213625773278702,TRUE,FALSE,FALSE,0,0,0.019920151891849258
8156,172.87,23173,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.001999999999995,-117.814,173.03,438.7,6.5207108e-4,10.88188,0.2022,22.090000000000003,5.1531418326882115,24.219766613634594,6.083815808172168,-7.335356983574788,3.9564787339268057,TRUE,FALSE,FALSE,0,0,0.3182551509765572
8157,160.3,23178,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.1321,-117.9108,160.44,293.5,7.374677900000001e-4,10.51121,0.18866,22.090000000000003,5.077747065057662,23.86541120577101,5.681877639268151,-7.212288145280333,4.24043252411746,TRUE,FALSE,FALSE,0,0,0.046541444647001384
8158,171.58,23938,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.0209,-117.8657,171.74,458,0.0016306438,10.15315,0.20933,22.090000000000003,5.145660675964419,24.184605177032772,6.126869184114185,-6.418780372818164,3.821716906320165,TRUE,FALSE,FALSE,0,0,1.2386406546983162
8159,158.81,23939,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.1211,-117.7382,158.95,351.9,8.229811599999999e-4,8.83883,0.2668,22.090000000000003,5.068421712071825,23.82158204673758,5.863347044327539,-7.102577249408279,2.9985007496251876,TRUE,FALSE,FALSE,0,0,0.22861690148044644
8160,189.27,24014,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.0449,-118.5223,189.44,447.3,8.544064199999999e-4,10.51121,0.2022,22.090000000000003,5.243676783360885,24.64528088179616,6.103229510438802,-7.06510357574163,3.9564787339268057,TRUE,FALSE,FALSE,0,0,0.830524096057049
8161,174.51,24020,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.0752,-118.2176,174.67,447.3,0.0010638999,8.53775,0.23227,22.090000000000003,5.162572757919853,24.26409196222331,6.103229510438802,-6.845813971435755,3.4442674473672876,TRUE,FALSE,FALSE,0,0,0.8415746702032001
8162,178.57,24103,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.1599,-118.532,178.73,293.5,0.0014512339000000002,12.94081,0.20933,22.090000000000003,5.185544851832582,24.372060803613138,5.681877639268151,-6.535341118898293,3.821716906320165,TRUE,FALSE,FALSE,0,0,0.9901230424004703
8163,123.54,24306,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.5951,-118.2438,123.63,607.5,0.006665936700000001,24.37262,0.38614,22.090000000000003,4.8177429911382506,22.64339205834978,6.409352175214703,-5.010744795091271,2.071787434609209,TRUE,FALSE,FALSE,0,0,2.0397317181774293
8164,168.18,24765,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.219,-118.429,168.34,293.5,0.0019821510999999997,10.88188,0.14802,22.090000000000003,5.125670820432157,24.09065285603114,5.681877639268151,-6.22357260985504,5.4046750439129845,TRUE,FALSE,FALSE,0,0,1.1519721207296456
8165,179.2,24833,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.0627,-118.3156,179.36,447.3,0.0023982560999999997,8.83883,0.2022,22.090000000000003,5.189062713530146,24.388594753591686,6.103229510438802,-6.0330134307481345,3.9564787339268057,TRUE,FALSE,FALSE,0,0,1.7214048014937449
8166,197.26,24857,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.1862,-118.9296,197.44,351.9,7.540789e-4,9.8073,0.2022,22.090000000000003,5.28498502976052,24.839429639874446,5.863347044327539,-7.190013553521086,3.9564787339268057,TRUE,FALSE,FALSE,0,0,0.6899817993607105
8167,159.84,24944,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.2302,-118.2528,159.99,351.9,0.0018664832,12.5,0.27621,22.090000000000003,5.07487735236096,23.851923556096512,5.863347044327539,-6.283699260453786,2.8963469823684873,TRUE,FALSE,FALSE,0,0,1.0629803652436758
8168,166.75,24945,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.1632,-118.2554,166.91,351.9,0.0019635336999999998,15.38931,0.00153,22.090000000000003,5.117142618577528,24.050570307314384,5.863347044327539,-6.233009520864568,522.8758169934641,TRUE,FALSE,FALSE,0,0,1.2163066169315258
8170,191.61,AGO,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.14647,-118.76699,191.78,468.2,6.390396799999999e-4,6.47041,0.32848,22.090000000000003,5.255952086985911,24.70297480883378,6.148895555056811,-7.355544008488076,2.4354603019970775,TRUE,FALSE,FALSE,0,0,0.596242626517216
8171,117.87,ALP,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.68708,-118.29946,117.95,293.5,0.0025797637,15.38931,0.23227,22.090000000000003,4.770876231671813,22.42311828885752,5.681877639268151,-5.96005747339044,3.4442674473672876,TRUE,FALSE,FALSE,0,0,0.6117411654088896
8172,126.05,ARV,ci38457775,5.5,4.7,35.55517000000001,-117.5215,35.1269,-118.83008999999998,126.15,471.5,4.3098370000000004e-4,13.39717,0.29604,22.090000000000003,4.837810259687654,22.737708220531974,6.155919102073512,-7.749440287601206,2.7023375219564922,TRUE,FALSE,FALSE,0,0,-0.7883478740239287
8174,141.1,BAI,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.77695,-118.77335,141.22,388,6.5067553e-4,12.94081,0.18866,22.090000000000003,4.950372146619351,23.266749089110952,5.961005339623274,-7.337499457825894,4.24043252411746,TRUE,FALSE,FALSE,0,0,-0.23003051423973897
8175,143.42,BAK,ci38457775,5.5,4.7,35.55517000000001,-117.5215,35.34444000000001,-119.10445,143.54,228.2,4.9661547e-4,37.5,0.21671,22.090000000000003,4.96665171426375,23.343263057039625,5.430222437427975,-7.607694533542955,3.691569378432006,TRUE,FALSE,FALSE,0,0,-0.7403955682894594
8177,151.99,BBR,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.2623,-116.92075,152.12,351.9,0.0010315213,11.26563,0.2668,22.090000000000003,5.024593311097836,23.61558856215983,5.863347044327539,-6.876720576126661,2.9985007496251876,TRUE,FALSE,FALSE,0,0,0.3506397532146561
8178,186.37,BBS,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.92139,-116.98058,186.54,447.3,3.1580135e-4,8.83883,0.19531,22.090000000000003,5.228251904265179,24.572783950046343,6.103229510438802,-8.060397181294364,4.096052429471097,TRUE,FALSE,FALSE,0,0,-0.20507249714538656
8179,182.98,BCW,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.940090000000005,-119.41313,183.14,468.4,2.2100583e-4,10.88188,0.24894,22.090000000000003,5.209914175862115,24.48659662655194,6.149322631723562,-8.417321476703972,3.213625773278702,TRUE,FALSE,FALSE,0,0,-0.5854104281813752
8180,145.05,BFS,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.23883,-117.65853,145.17,700.4,5.6022112e-4,11.66291,0.20933,22.090000000000003,4.977933313001088,23.396286571105115,6.551651600411697,-7.487178995027788,3.821716906320165,TRUE,FALSE,FALSE,0,0,-0.00856918613332791
8181,188.24,BHP,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.99053,-118.36171000000002,188.41,447.3,0.0010995719,9.47323,0.19531,22.090000000000003,5.238225468960681,24.6196597041152,6.103229510438802,-6.812834356746892,4.096052429471097,TRUE,FALSE,FALSE,0,0,1.0685113582539065
8182,192.96,BLA2,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.069309999999994,-116.38993,193.13,447.3,4.1851768e-4,10.15315,0.18866,22.090000000000003,5.262966114796105,24.735940739541693,6.103229510438802,-7.778791422810001,4.24043252411746,TRUE,FALSE,FALSE,0,0,0.16771408994962655
8183,177.82,BLC,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.243559999999995,-118.67312,177.98,502.5,0.0014344831,12.94081,0.18223,22.090000000000003,5.181340739699869,24.352301476589385,6.219595639933231,-6.546950703720652,4.39005652197772,TRUE,FALSE,FALSE,0,0,1.2485891552078057
8187,196.88,BRE,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.807759999999995,-117.98116,197.06,228.2,0.0011915679,7.69465,0.18223,22.090000000000003,5.283058566076962,24.83037526056172,5.430222437427975,-6.732485276057987,4.39005652197772,TRUE,FALSE,FALSE,0,0,0.916196990468757
8189,165.08,CAC,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.13678,-118.12199,165.23,447.3,0.0011412907000000001,11.66291,0.23227,22.090000000000003,5.107090285355155,24.00332434116923,6.103229510438802,-6.77559546404039,3.4442674473672876,TRUE,FALSE,FALSE,0,0,0.7743589251753464
8190,61.81,CCA,ci38457775,5.5,4.7,35.55517000000001,-117.5215,35.15252,-118.01649,61.68,293.5,0.0025939322,13.39717,0.2668,22.090000000000003,4.128754559012833,19.405146427360318,5.681877639268151,-5.954580330669253,2.9985007496251876,TRUE,FALSE,FALSE,0,0,-0.5757824389378907
8192,171.18,CFT,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.035470000000004,-117.11241,171.33,447.3,3.5073999000000003e-4,8.24692,0.2022,22.090000000000003,5.1433295375429955,24.17364882645208,6.103229510438802,-7.955465378234276,3.9564787339268057,TRUE,FALSE,FALSE,0,0,-0.3161901558477984
8193,141.57,CHF,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.33341,-118.02585,141.69,600.1,9.0423182e-4,14.86509,0.2022,22.090000000000003,4.953691599819956,23.282350519153795,6.397096307995467,-7.008424792393618,3.9564787339268057,TRUE,FALSE,FALSE,0,0,0.3342528212718845
8195,171.78,CHN,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.99879,-117.68044,171.94,293.5,5.431025499999999e-4,8.24692,0.19531,22.090000000000003,5.146824212995808,24.1900738010803,5.681877639268151,-7.518212397666591,4.096052429471097,TRUE,FALSE,FALSE,0,0,-0.09023383187426948
8197,141.2,CJM,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.27117,-117.42448,141.32,711.5,0.001121863,8.83883,0.22436,22.090000000000003,4.951079334981335,23.270072874412275,6.567375417529907,-6.792764582723667,3.5656979853806385,TRUE,FALSE,FALSE,0,0,0.6329056324215951
8198,125.51,CJV2,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.52978,-118.1445,125.61,680.2,0.0037007893,13.39717,0.18223,22.090000000000003,4.833526789891983,22.717575912492322,6.522386872573096,-5.5992091577580325,4.39005652197772,TRUE,FALSE,FALSE,0,0,1.5440280237467734
8200,28.66,CLC,ci38457775,5.5,4.7,35.55517000000001,-117.5215,35.81574000000001,-117.59751,28.11,351.9,0.0039626463,37.5,0.16424,22.090000000000003,3.376949711178457,15.87166364253875,5.863347044327539,-5.53084321932466,4.870920603994155,TRUE,FALSE,FALSE,0,0,-1.2212776529289266
8201,199.16,CLO,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.22038,-119.00891,199.34,447.3,8.202780799999999e-4,7.432539999999999,0.20933,22.090000000000003,5.2945621199085435,24.884441963570154,6.103229510438802,-7.105867153243608,3.821716906320165,TRUE,FALSE,FALSE,0,0,0.9251489936226349
8202,161.8,CLT,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.09284,-117.31687,161.94,293.5,9.876328599999998e-4,8.83883,0.24046,22.090000000000003,5.08704810001431,23.90912607006726,5.681877639268151,-6.920199528466778,3.3269566663894197,TRUE,FALSE,FALSE,0,0,0.36106137592599374
8205,190.98,CRF,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.87352,-118.03938,191.15,228.2,0.0013324104000000002,8.53775,0.18223,22.090000000000003,5.252661978004073,24.687511296619146,5.430222437427975,-6.620765646211387,4.39005652197772,TRUE,FALSE,FALSE,0,0,0.9471006989006794
8208,152.38,CSL,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.49651,-118.61621,152.51,293.5,0.0022093807999999998,12.0742,0.18866,22.090000000000003,5.027152005725017,23.62761442690758,5.681877639268151,-6.115042983705979,4.24043252411746,TRUE,FALSE,FALSE,0,0,1.0235680421065467
8210,144.86,CVW,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.92217,-118.93913,144.99,401.1,7.055098700000001e-4,12.5,0.17603,22.090000000000003,4.976624803086357,23.390136574505878,5.9942107727760074,-7.256589796691307,4.544679884110663,TRUE,FALSE,FALSE,0,0,-0.07203179269600657
8213,192.66,CZN,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.91375,-116.78409,192.83,351.9,5.062165900000001e-4,9.8073,0.2668,22.090000000000003,5.261411683859722,24.72863491414069,5.863347044327539,-7.5885459367830235,2.9985007496251876,TRUE,FALSE,FALSE,0,0,0.2285909200638674
8214,160.71,DEC,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.25353,-118.33383,160.85,512,0.0019451523999999998,13.86962,0.19531,22.090000000000003,5.080297939363695,23.877400315009368,6.238324625039508,-6.242414950225517,4.096052429471097,TRUE,FALSE,FALSE,0,0,1.3130913966940119
8215,197.72,DEV,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.935970000000005,-116.57793999999998,197.89,351.9,3.2706818e-4,6.9348100000000015,0.2022,22.090000000000003,5.287312114716838,24.850366939169138,5.863347044327539,-8.025341907271391,3.9564787339268057,TRUE,FALSE,FALSE,0,0,-0.13909693065775475
8216,180.36,DJJ,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.10618,-118.45505,180.52,602.3,7.455474099999999e-4,13.39717,0.24046,22.090000000000003,5.195507887575726,24.418887071605912,6.4007556600496756,-7.201391830878801,3.3269566663894197,TRUE,FALSE,FALSE,0,0,0.7248233206583725
8217,180.36,DJJB,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.10618,-118.45505,180.52,602.3,3.4638962999999993e-4,13.39717,0.23227,22.090000000000003,5.195507887575726,24.418887071605912,6.4007556600496756,-7.967946318213707,3.4442674473672876,TRUE,FALSE,FALSE,0,0,-0.04173116667653343
8218,195.03,DLA,ci38457775,5.5,4.7,35.55517000000001,-117.5215,33.84822,-118.09624,195.2,228.2,0.001298736,7.966,0.17603,22.090000000000003,5.273626396243249,24.786044062343272,5.430222437427975,-6.646363795204702,4.544679884110663,TRUE,FALSE,FALSE,0,0,0.9770964055177309
8220,165.31,DSN8,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.1362,-118.1276,165.46,447.3,0.0025374965,10.15315,0.32848,22.090000000000003,5.108480745247712,24.009859502664245,6.103229510438802,-5.976577313925527,2.4354603019970775,TRUE,FALSE,FALSE,0,0,1.5767737496205738
8221,161.23,DTC,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.42416,-118.66191,161.38,447.3,0.0040928262,13.39717,0.20933,22.090000000000003,5.083523875794342,23.89256221623341,6.103229510438802,-5.498519545114704,3.821716906320165,TRUE,FALSE,FALSE,0,0,1.9942282607133146
8222,42.05,DTP,ci38457775,5.5,4.7,35.55517000000001,-117.5215,35.26742,-117.84581,41.75,710.1,0.004655804699999999,13.86962,0.2668,22.090000000000003,3.7489369724386354,17.620003770461587,6.565405805188048,-5.369640515309042,2.9985007496251876,TRUE,FALSE,FALSE,0,0,-0.13739494070200653
8223,84.65,EDW2,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.881100000000004,-117.99388,84.64,709.3,0.0044929516,12.5,0.1334,22.090000000000003,4.441030813419749,20.87284482307282,6.564278568208041,-5.405245421264622,5.997001499250375,TRUE,FALSE,FALSE,0,0,0.9816237055374302
8226,126.27,FDR,ci38457775,5.5,4.7,35.55517000000001,-117.5215,35.64262,-118.93433,126.37,351.9,7.716482400000001e-4,29.73018,0.20933,22.090000000000003,4.83955014218833,22.74588566828515,5.863347044327539,-7.166981759446834,3.821716906320165,TRUE,FALSE,FALSE,0,0,-0.3549078960149643
8227,169.21,FHO,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.09355,-116.93588,169.36,685.9,6.501808200000001e-4,9.8073,0.24046,22.090000000000003,5.131768818886015,24.11931344876427,6.530731844505276,-7.338260049145372,3.3269566663894197,TRUE,FALSE,FALSE,0,0,0.49554998072974055
8228,178.37,FMO,ci38457775,5.5,4.7,35.55517000000001,-117.5215,34.4092,-118.92121000000002,178.53,293.5,8.1471507e-4,37.5,0.18223,22.090000000000003,5.18442548035686,24.366799757677242,5.681877639268151,-7.112672113212276,4.39005652197772,TRUE,FALSE,FALSE,0,0,0.4099459414897133
